"url","post_date","date_count","time_of_fetching","header","content","image","video","likes","num_comments","num_shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid031yNiXU43okto51LkVAH3N2fqFzZbyKmHt6fSRFf44KSXvymWaWf6cNVe9iYA6mv9l&id=100075537623150&__cft__[0]=AZWsQnbMDFRrX_6FMZuCbKDj2ABJvFS_igLmvP-0rG_8tshH7Qh_OVYkWXmqh1D_Fbx_HVP7XHT5W21mqzzOafYLDX8N-EngJg8j_fR0bYrFjNU4T_uueo-QLB00eMpvxT94YZzH-WPp6jXMUtuaTlAsO3axbcxRTWdG0Dlh4gS3DmcZqoAp3buDrcrF3OugF362eR0rVFu2KXrdb5-ndPfq&__tn__=%2CO%2CP-R","2024-03-29","2","2024-05-06 13:54:15.607126","Siamo al fianco degli Agricoltori!!! Mangia Italiano.. Donne Italiane consigliano di comprare prodotti Italiani.. Sono i più buoni e sani al mondo!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/431580620_430488396145744_4797735276614206746_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kma4_oZE84MQ7kNvgHHBXVI&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfAYW8TFs6K71qZiZu9ri4h7u94vFty5exHwEsYqN5lvfA&oe=663E7BFE","","480","19 comments","101 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid01JcB8jHHG4VWWVkzHgXUSz9AMc1w5MYuHLW9dyWKxSBK4qaZigYo8ciQ19bY7kgbl&id=100075537623150&__cft__[0]=AZV2CAZDmPz966nuybgxr2oc219y6D3lv7NRMM_0csXvxpqVAgb4uHMro32wffsQWatIDk7_TOT57D2krxsCxIK4YReKg0JB630qMQlATLwS2y6rTqU1k9ryS8uVygNZ8miNXi87VYCgt7WdSYOYOdB5OxmsDyZ_rm3H7IsxmALOiDKjW5a8AxvZkyPKNPFvBwanKc1i9tpJWiiAE51EXj8X&__tn__=%2CO%2CP-R","2024-03-29","3","2024-05-06 13:54:56.340277","""Il pizzo illegale"" che sta rovinando cittadini e agricoltori.. Giovedi 4 Aprile ore 19,30 a Borgo Monetero San Felice Circeo...","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434414046_430455089482408_371430050051953908_n.jpg?stp=dst-jpg_s720x720&_nc_cat=108&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UiBrYpGmYLYQ7kNvgFeHa4E&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfAt50mppC_nJ7JCh7cuIn3E4h3gpAfxwbejHEwybdrhKg&oe=663E80C0","","458","15 comments","84 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid06bAEfcpfCFrjSNR5LxG5cbgkdrBH4rESHZGnWrBiDfe1Kj8FmdHFJJR4zf3WWSqJl&id=100075537623150&__cft__[0]=AZUwhpA3TRyBGee6pig8fL3eTOK9fWdGQ6nFHFNNQ31ZAX39ATk7AV9P671zNPtFpKUbW3iZmVyEbRARS-gk6qJoafBnMNBRSRlZiEXKIKPF-sspEVmNxnN76F8bWKZWaDquqUm7o0b9A-HbWPRjl65t7UjQcKMi07dyR16rKItkLlz3MTfKaOG--7PzacS6cTgH88Oo8C3KSNYm30NIfeBH&__tn__=%2CO%2CP-R","2024-03-29","4","2024-05-06 13:55:13.914875","W Gli Agricoltori Italiani..Sono fiera di essere allevatrice...","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434484259_430356539492263_2678115412929879873_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IIACAzXTJtsQ7kNvgG7-VrE&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCm-9HFMI27ThYS_VLUsikDM4HGV3KCu7GwEb_g7jxfGg&oe=663EB0B1","","1.2K","60 comments","121 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid08SjSAUsmUYrEkyL3jUKNXpaQKw91BStyNmjBLHRuKRXnyffeFaMv56oaTzBgjT9yl&id=100075537623150&__cft__[0]=AZUDYnFmHL1l0jGprLu-VQfN1jB-1_rRVY9wCfF-7r1WtrHv4EJb2TU94L617_EsSH_5iceecfv8Q0Gm7x1i6l2LXDklCIKwIsoEuBjVlGiXertNPm5hKYi-1dmOJDo0DLMzQqc8EOoUUoVLmQRHigsTS1LwlF9vgeL3Mfocp9MtOE6IG1JaljGQlk-gRGPexWbU1FDpp9TWKlH4Riqo2bba&__tn__=%2CO%2CP-R","2024-03-29","5","2024-05-06 13:55:53.730199","","Nonostante tutto, noi Agricoltori continuiamo la nostra lotta.. E che Dio ci Benedica!!","","","2.6K","115 comments","220 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02EPWQD5g6uenmHcCT5GGAN7pEnQUTb51tauZyvzv533ytS1KJJWHcZ82iPuazSoRtl&id=100075537623150&__cft__[0]=AZVDmVp4sBcEgRF2y2uXBK1erEyAjPwzoj0-74k7CcjFsqPs7oC09AjgOZgmrgWD-lPlriiu7OFTPGTz827bGbYV-nE_z_Gv3-VgZloLC2yXoUkLNDpXac-uJ5MwmYldS0XqTqaamcGSS5qIhbOcbetkiH7kNLbGguRY4AgYPuDPtlbakcUOPEv1Y0d48UIRhxexHZMgG7XvjlSnhVRzfG7k&__tn__=%2CO%2CP-R","2024-03-28","1","2024-05-06 13:57:13.655368","A chi ci dice, cosa avete ottenuto fin'ora? Rispondo: Noi Agricoltori, prima di raccogliere i nostri frutti, passano mesi e stagioni...e state tranqulli che raccoglieremo!!","","","","1.9K","216 comments","143 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0yGss12n53g3b7T5FGCCcBeVjLiz6Ckg4ZTnxENG1rqJMBdbDVWNPuJ5i7EjS6uVal&id=100075537623150&__cft__[0]=AZX4evdJOngj59_7rUINicTGk3DUM2z5q8Nq2PeXkOCbKQjJ6wbPepMjVYEvE1HxWwHEMAcvb52WteYVeK5Sus4laHqqv8_EKiGcYEbOP3LvYDWi9yaTKDPblVyokpvLdhx42b2OEpzi08zrXFp1VueYwPldh2wsO1ibI90Zi4F1M8LLsiNOOx47pDZDL7NztBdkDpyjo829h4ao97bKhObr&__tn__=%2CO%2CP-R","2024-03-28","2","2024-05-06 14:03:14.207248","Essere determinati e non mollare, farà la differenza!!","","","blob:https://www.facebook.com/b3027ff2-c58a-4d23-a323-d610ff4354a7","1.1K","58 comments","200 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid06EX5KKBFjQCDcf22hMDR5JD5cTF9inninUD6oCZ6KNEQAfMCHUtFBMhbgrCrNc8jl&id=100075537623150&__cft__[0]=AZWOesw_5sXgCDMPVZp1Os3sTussbEpNSh_cU6m6c7KL9YYg0D00ZCtLcOFsgGUIbtqK8fB4g2RUV66YxFQbs5yXbq0eXAs9xjh7KXwJWsOHWxjgdD7cVnBqdm9MkHTU3B9gNUw4B_N6v5fIZxjwjiv6f_DTWMzSYdaECWbNsnHFN-kojZV84ZbjuW3VxUUi7D2FumX10Ske4sfGI46nvozD&__tn__=%2CO%2CP-R","2024-03-28","3","2024-05-06 14:04:02.594046","DIFENDERE GLI AGRICOLTORI, SIGNIFICA, COSTRUIRE IL FUTURO. Sono fiera del mio lavoro!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434196464_429814852879765_6928863264513126356_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5v_Ji4gQSy8Q7kNvgFTeI2W&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfA8O3tqq8Fn3U1gMGzC08mkKI0DUi6ezPqYIa0n_9RYQQ&oe=663EB486","","1K","59 comments","134 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02T7ihPZ8Uest6kWYZT8NhHccL47rgDUxoQfeUzCrG2pP9YQKaiMi3FnxJ2p7n6usl&id=100075537623150&__cft__[0]=AZVefAgXXBThRLnGQHC_T5lw9Vbl44D4ib8ER45lOBA9TruQvks-M0t2tmSgIPCoEIEdbGhd9QQZRghPp5A09XCeFIL1XCgLAGzI1JCs-aMpvMuIyaQWQ_lY03E55JGtkye-n61gwxDw9odPIeSVkFSifLpQiSE1FavEU5S50UYP2iw7YNEYxYJNVdi3hYh-Hc2Zc1SGuHgP9eM8X6Bx2zDf&__tn__=%2CO%2CP-R","2024-03-28","4","2024-05-06 14:04:47.654762","DIFENDERE GLI AGRICOLTORI, SIGNIFICA, COSTRUIRE IL FUTURO!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434198575_429771689550748_675960468989783322_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yR8scKVFc7YQ7kNvgFPYimh&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDWMPhg7E0U4qXrlr7KErcj7bcOz6Jh6692msxFJJ5AFw&oe=663E9754","","1.8K","131 comments","424 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0B4CvgM45HUXJHgGKZhSqL6XGcwuyRPwoFyMikcNoqTu94gBfc23MX3e15bfcoZPkl&id=100075537623150&__cft__[0]=AZXirV6MkO20Bmp4ghiOhbRB830fQ9vzLA3dfO4Cgn2nEISbmuNxZr8PXe1wa-M2nCHHucZGn7jo34W0TkpaHrr1tOqQHJKeXWAB7AzgmSYz4lcoLn3BbiFvVY-nCDzMKLy_dLBfqS_dqSILuI-fp9oQ_TZ7Za9GNO76EwXRBTUKg5xlICKG4iUzClOGUP4Gz3OKMoYFB5hIQzroRHchqa5X&__tn__=%2CO%2CP-R","2024-03-28","5","2024-05-06 14:06:24.095395","Quando si lotta per la stessa causa, si diventa più che fratelli... E SOPRATUTTO NON SI MOLLA!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/433949531_429715319556385_2494612430939821691_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wkxw4TIRn6wQ7kNvgGntVoJ&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDCRN6jojoJ-XM_ESps0E5Bg_Di2uIgq6WdtWbAPU8A7Q&oe=663EA353","","1.2K","63 comments","165 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0xtvh4J5NSjp9omZTGJCFQoGThSzC4pqN78GSYJrus71PojUq1TTK86ZF7JpmQbf6l&id=100075537623150&__cft__[0]=AZU9xTFavFHtpXeGUPCy2JVXD_3gZsGEPsGX3wMa34QdLD5BS5UBkwZWtPiaRnQ75IwcctC20DRqgvAPuP98Qx8mx6JAV6f9JkJDjmazSXg8dYUPr8ObgYUN8QF9uNj1BnwpXnbJJbq3BxqxkyKKPrIAumqlr18-f_uFzZkumUMPNGWBIIkfgKkGifa-6Oh9w5jEe3yk7UgrUPz1PgCrNKor&__tn__=%2CO%2CP-R","2024-03-27","1","2024-05-06 14:07:23.918015","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434553197_429315706263013_903359776784599576_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=C7nqBcB-Fy0Q7kNvgGAtMmG&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfC4bfmpQe84mnFiVtJJi_amIbE6-F-HCODnliyLF4lwLg&oe=663E91B9","","2.4K","212 comments","777 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02JwMmdVUW1YX7PPXY77aM5PEDp2AxpovemMQ6AbKir3q6wiS5xoLHqGzm8BW9Mk66l&id=100075537623150&__cft__[0]=AZUGMGFEi0EvrsqLTVZd4Mn0fXL8TXksU4T0MHnniWsl3it9YNRQ6j8rp1HJ4FpbUI_ttjlweIQ6DNn2InIdX2EiNIjdA1WY_mgGHwuVGsFfB0t9nDoxQqpAgcv4sIiZCQteLo60N3TGUW-l1D9vTovWhSpmAED2UamCQS2oVcgLA3dWWe2lQMImQxgbhX_2AD9iP5jNZ7h6EY5TYqUVii1i&__tn__=%2CO%2CP-R","2024-03-27","2","2024-05-06 14:11:43.673691","Ieri a  Bruxelles.. Mentre gli agricoltori europei contestano le folli politiche della UE... Lollobrigida e Coldiretti si dicono soddisffatti di tali politiche.. Più falsi di così!","","","blob:https://www.facebook.com/891418b5-5a65-46a4-a430-def04fbc60fe","411","30 comments","194 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02cpkCtdhgbCUKfcDfzSXueLMcvi8EPYvztZREaK69BL2gxMFBgxBhjQJuaTU5GaBAl&id=100075537623150&__cft__[0]=AZUWaFQs_Alnkj5SEPqDa7eroeib6I18EEQSoIFmfUexvojUtyaZHo_Q1aIgF4L50SEdhSpK8Avota7puvWuXhyCsrksY2_A3lSIh_xppRa7evBuLxmhB3uW3B1_XyZKEK-jz7WLpaMT-wsLBH8h1fq4seeEh6FwjjW2aFJVtW3npq1c-R3yUcygkxpUijsfG-9BwoBugBb1rSJbz6ORKoAr&__tn__=%2CO%2CP-R","2024-03-27","3","2024-05-06 14:12:29.932369","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434654567_429195449608372_4275572251852397183_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XGmomUqseioQ7kNvgGdKedv&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfB61HBjeRGg0xxbQWpWG9GfMQqlN_yEAyxpZYDIx70JVw&oe=663E9002","","1.3K","117 comments","230 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02idmXfJTHNxLWoF7qLUTJsp23iZSDKsQJuUCxd6KfRDgSd6si2rKcD78W5uSr5u3ul&id=100075537623150&__cft__[0]=AZUgKGEerxAsAyFBO6Yj9AfZn9ePWs7X1P9wViImGidtqnc0rWOJuBgGRg1WfR5rBgqB2NcC43BWZbPfgyCRI6sAXj3ZDw1xsyGEjaoYKwYY46MpRVb0ceOt-xGrNvJ_HjD6JaXaVxugrZJ06kpLCzXYUaZdxG1idKus_9q42bdJf6pjCV3mc8Rf7agFn2qFoEJa8rwUjDAOSPwbGx7y8VZt&__tn__=%2CO%2CP-R","2024-03-27","4","2024-05-06 14:13:50.735430","SONO PARTITI ANCHE IN INGHILTERRA...","","","blob:https://www.facebook.com/f9ebf8e9-340a-433b-bea1-23bca3fda35e","3.2K","170 comments","882 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0AWY1faBS4GDbZHWwgxV3mkf9SnhdkqwZjpPkzSzzyHvXpuY476zsgjxSqd65Ls6Fl&id=100075537623150&__cft__[0]=AZVDMUH5BxVYflFLBEv9GM_Ow9rhzDAYViv3mzl3hsCrQSg8mP5sNgU80JcsndAEHucHsBYmeybxfIibkaedDkmJiWDruVDx7OrUtc5muN7lRb7c8lgHcB6thePMEnA9lGVa8G3-XOMnxPYhOwzwClJSi0N8YuFN0cr_1ZjjeudZWImtZW5e61NJNyotNnotmFmqhFnUTKkgC2RycW_mXSVT&__tn__=%2CO%2CP-R","2024-03-27","5","2024-05-06 14:16:12.789679","CONSORZI BONIFICA, TRUFFIFICI A CIELO APERTO!!!Stanno mandando centinaia di cartelle da decine di migliaia di euro.. Frutto di falsi conteggi e illegali tributi.. Noi non molliamo, che paghino coloro che se li sono mangiati illegalmente, no gli Agricoltori!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434198706_429109749616942_4593720217891648785_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ncb2Jgv7zNsQ7kNvgGnXNEj&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfA7Ma4bSA8j5gOlzNMrQCCn0iTfernirtYwhDHUtUqOag&oe=663EA266","","187","14 comments","73 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02zvsZ1xHoeku5Eb71GVE59g89XbwnhvnHgCZN2xbknbDA8X57khW5J61C4XrWRAkwl&id=100075537623150&__cft__[0]=AZUM8yr9lyiPZTxfPCuwYlIDj8ykqkC3FrUkx9t1TPGopyeUN9-2-c5P6GRFayZpFY_sY6_JoTm3183bGmEFWbySmwE4F4gmIjpZ26AROw38hbncT4nK1psvyV0WJPkcZ-v-BMLLppRpwE9Pn4seLB7OORpFe-pfyb0Cl1kTD6hzJEPvc28X9m_R3y1v8gEYZlk44SAY_NBUrKZhUuhrbx0I&__tn__=%2CO%2CP-R","2024-03-26","1","2024-05-06 14:16:23.287821","La nostra lotta, non sarà vana...Non si molla!!","","","blob:https://www.facebook.com/f1af7c67-d386-4117-ad6e-4e2e706fcce4","1.8K","120 comments","455 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0keQVxyQkJvpLhzmMZjA9LXuZCkxog4UjByzL2jJYfJygD6wxLPugzBnTcrSb2xRFl&id=100075537623150&__cft__[0]=AZV_5aSk11v65ju3GVGGmhP9MICqYigsUIARx4OG_pw8DLII_AU8n8tjFibyd6467r9gTAFigPCXICeHggmfdp9AWc0qcbhmBemV-rzuiBGLTofVLyV-tp_rn2tZ7qyATYkU4qVzVVMxbZ9NMheWXD7qcJOA1PBsKQb-Kj4ylRVOfFGYnQXLYdbyRGuqle1ZfQ13xrQYC3Of_VCfLzI5NThN&__tn__=%2CO%2CP-R","2024-03-26","2","2024-05-06 14:18:16.935911","","Ora a Bruxelles, 250 trattori assediamo il parlamento ue, vero aguzzino degli agricoltori","","","993","68 comments","195 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0WXf75aANKf7TnSfsCAD7qDeH7KL1TMxembBjrTcUgPm9uTBoU34SWAdTSWTeVbaDl&id=100075537623150&__cft__[0]=AZUbGf6_Yh8puzwQE2E3zMDGJXXXCuv340p16adOwNlQdS2yprRlm0m7Gb0HfsB_d05SnTCq4a9QCAmq8ZiMAbPj3KV_vIT137OeV9Zzr7tnEwmuXK62VIhtbyHgfIN6ZwuskNvRQ6CJxh9a3JKLsMr8oD2p3sY4qV8XL469bKBwzmDrfVSE6t4Td_kjN4ccfYZ5ltky_NEDw-sVcxZR3P3b&__tn__=%2CO%2CP-R","2024-03-26","3","2024-05-06 14:19:18.815923","Sono fiera del mio lavoro.. Non mollo!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/433513169_428648086329775_4880920589508822064_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=STpDwZshp8AQ7kNvgFyxihU&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCzf8pUHYclFMO-H3t0i3Z2QWzdoqCnXF3tRFT53Z0A6Q&oe=663EB315","","2.6K","224 comments","177 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0tw3Fguzt4jcZmHhvyjmzDBHTn2JjGDc18XpLK2KvBVZn9Wk2L8ATByWWhnJHBrW9l&id=100075537623150&__cft__[0]=AZUJYHqdEc9RV2OCukpEeX-abPFNqkX-dPTD1t5X40id9fUx_KCzL1LuG6Fj80KqvSiSUoTsAZ-hS3LdXyHL5EZrvi7h8WQncc9ckKcqXDt_bHrfM6yvEDRtXZKXa-FYTpB3HYtZPzPOyYYgpRA1MVl2axF7MjKX-ElAqGqD0ornwNb01HSdHqV2fW297LloGYlINmFcs3VEfMmVpd0RLJ5f&__tn__=%2CO%2CP-R","2024-03-26","4","2024-05-06 14:22:27.891180","NON SI MOLLA!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434228064_428576766336907_6360792328532819823_n.jpg?stp=dst-jpg_p180x540&_nc_cat=110&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YobSoX0XJ2cQ7kNvgGUNsT4&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfD3aAnXhg-UKI41wgk2h-FKg_4jy5ZIhIbPT1wMMlVXTw&oe=663E8298","","2.6K","195 comments","319 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0d5via2WX4we7EjVXY1PrfQug7ZocgvxcBkvfjoo1stcoBYSTvp4EqsCMBYu9QBAFl&id=100075537623150&__cft__[0]=AZUQkIOx25RZ4h1lFgt9i2LFJQWeAOO9QJvyk6D6uZFFENysySt_IBkKk763rtE52qtKSVXXBgZALcqNbpXVYAlaJZ15_0-645iAPYRb9j2mpkvCa2YYZ-LLiMeDZ9-dIHEJuieyL_G2JzaOlFuwa7HssjcgvvUwzlLRCbNaZTd_d9zZz75HII3yIPahhqbdnQxgOFG7zsWMJ-ZTo3Y_k0KR&__tn__=%2CO%2CP-R","2024-03-26","5","2024-05-06 14:24:42.846009","","Agricoltori: per salvare le nostre aziende, dobbiamo violare tutti gli accordi fatti dall'unione europea.Non abbiamo altra scelta","","","1.4K","179 comments","282 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02N5XDan1gNNdxQ9BQB2hCM6HnCNugZak1wtydP5ddVEr163ya1eGNHazaKa1VMfTUl&id=100075537623150&__cft__[0]=AZX0IkNXOpa0BU0Pfh1nYt15B7TdIjGxp3y2W9QBVhvVQuWLjbg5Ctfk8l24FdoQ_Y7ZjuksPShVNO3ni855EGnNRpq1vS1lmYUJaNp9NnsO7sjXBZlIbVV6McUHA6dsGdcDfVaexqpWrHEYBzYgoapGWrC9p5PnVo3tAajNaPaGITND6X4MF2NIMSRQYEDXCj66eTo5l7kKr18HyvP3Dn2q&__tn__=%2CO%2CP-R","2024-03-25","1","2024-05-06 14:27:18.766558","I nostri sacrifici, non andranno nel dimenticatoio... Noi non molliamo!!","","","blob:https://www.facebook.com/ba4557ff-370d-446e-b72a-efa908b8dce1","2.2K","246 comments","389 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0BhEEtHYmqsRcfGUUzYFPZTnZxPaLVqZ6uEE5J19Q9xSz2JsRKSYyfZfryaSDraPil&id=100075537623150&__cft__[0]=AZVxXXnmOWblJCISicToMuxC0cEGavT8FhDIgOMKKMOYZBxRkNXSZTNk-TLhAZBy1NNXrIPwM8U1cReMm-wgGG4nywcYnI8FpjoK735EcPreq-4NWMWqor0syF3ozRj9Bod7DXzLebbLjvUsTmPvJqjY-I37NlnVkzzeTIRdCivOZUWNVX9SL0oD8rNZ0JTtlCTb5f5Try-A3cjke6d1x28k&__tn__=%2CO%2CP-R","2024-03-25","2","2024-05-06 14:30:05.031056","","Centinaia di migliaia di famiglie di Agricoltori rovinati da sindacalisti agricoli corrotti e da politici traditori!!","","","678","52 comments","152 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0BKH4wYr5EqrdAUdvLrAUpB3oUDqhsJHyCcv3mgy8jNgNX7AENi6N5C4Cr4DcAbUpl&id=100075537623150&__cft__[0]=AZX-AMdth6KHsrHn57aIxNzGTKOp3eTyua9n7Pw2v2Dw10MCX1egLrSVD1VcYrAoKbgCFcbcFGXA8C_u3Yp7bhOTxM6EgfCT3mIY6P582uYE4imPl41op5acLB1k9LfQT1lW0z2SMjiCuUpfdZbSEy7BmooP7qQ8YgINb8uB5rdD5m39Csd1EFP92ZbN1CMGsYH4T6Bg6bN39ldLMaFDNq_k&__tn__=%2CO%2CP-R","2024-03-25","3","2024-05-06 14:31:02.126396","E non si molla!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434227563_427997773061473_6278814780964347473_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qfs3gCmldbUQ7kNvgEC1UiB&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDYeUPuAIzOzYpoxk8-TCjaN5vnuPT_bkZ-OqeczGGVVA&oe=663E9925","","2.4K","161 comments","592 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02Wac3Wb127uiehjqAKJByEodHXV7dn7qWLUtv1uXKxHZN38CP934VRFuCvGZZmAG5l&id=100075537623150&__cft__[0]=AZVqFXCYrmJL5PmJSI5tJucm1MvfmUZtm20lsvlAl5Ck2gIezSHWl7KZJg40wF0NyeWIXlZFc-oBh-_YHsahffPW4_5b3WJzcGABY75uaWYiSloc36Tub8CwitAN6tMUh6WuN-8VFeFFsZsSSljvd3znd-QApibVjGZLmDGAqAGuhqPf6-rkJxwiYv3tiPDqVZXeBaXw-yhpGIaszKCIH-m0&__tn__=%2CO%2CP-R","2024-03-25","4","2024-05-06 14:31:35.447934","W LA SANTA PASQUA, W IL SANTO NATALE E TUTTE LE RICORRENZE CHE RAPPRESENTANO I NOSTRI VALORI...","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434200818_427965243064726_6924586482660817673_n.jpg?stp=dst-jpg_s640x640&_nc_cat=111&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZfC-oLGB_jgQ7kNvgHHYHPh&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfBOWK1LKYhqoe3yhsiS86cm8fKzG6nGIrF9lVcGs5QhSA&oe=663E93E3","","3K","339 comments","1.7K shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0Ly67CRcp4WpSDmtRZXMeqmZ9Yzfhd3ZYUzF2P65BmUHMwjhUsGwpYkVpa1jqx27Cl&id=100075537623150&__cft__[0]=AZXW6lsUINzyaQ6vO05dRjXGpvqQEqpitpxOBT65SUBynFzm_9h3Z3waiHg3oVZTcWDe9GBtn1QeX0DIWRDNQG4DA0khogL9LdbUPJC-Ed4X7wyw4gfInhYHjPG4KBllTZ3RaZ1C4KzVno7U-SBMiln-cXwNXpZ_EdYubNtE3K2ZFhcoz1qaYN2GZaywpOCAdHGT00E5tsUMU6HBm5LV3PWg&__tn__=%2CO%2CP-R","2024-03-25","5","2024-05-06 14:39:15.761427","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/434026130_427946929733224_6843534370599558047_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4SxTI3FsmmkQ7kNvgGoxwfw&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfAV4qzcckHCxLOkMZXrVJ_P3ena8ga_pEXY_Wq5YSe6Zg&oe=663E892D","","639","57 comments","150 shares"
