Year,Member State,Region,Economic Size,Arable land (ha),Economic size N,Total Utilised Agricultural Area (ha)
2016,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,15.17,17.7,17.76
2016,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,22.91,35.8,31.27
2016,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,40.22,72.7,55.12
2016,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,30.85,192.5,60.57
2016,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,6.77,17.3,13.98
2016,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,10.51,38.3,30.38
2016,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,16.0,74.4,46.14
2016,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,31.47,172.5,89.27
2016,(IT) Italy,(330) Sardegna,(6) >= 500 000 EUR,152.63,727.5,158.18
2016,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,5.63,17.7,9.73
2016,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,10.87,36.0,17.53
2016,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,12.39,70.10000000000001,25.3
2016,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,29.74,182.1,46.49
2016,(IT) Italy,(311) Puglia,(6) >= 500 000 EUR,69.26,751.1,97.71000000000001
2017,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.25,17.0,7.84
2017,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.23,37.3,27.92
2017,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.03,72.7,87.66
2017,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,0.22,160.5,214.08
2017,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,3.84,17.1,6.44
2017,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,8.18,35.7,12.46
2017,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,18.08,72.10000000000001,29.28
2017,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,39.32,206.0,57.12
2017,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,86.66,1437.8,96.3
2017,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.29,17.8,2.47
2017,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.3,37.0,5.03
2017,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,1.38,72.8,10.5
2017,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,2.86,150.4,29.35
2017,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,6.54,17.8,7.21
2017,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,8.06,37.2,9.72
2017,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,9.56,72.7,13.77
2017,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,20.01,240.6,26.58
2017,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,66.43,2242.4,82.59
2017,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.13,17.4,6.22
2017,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.25,37.3,9.55
2017,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.47,69.5,16.0
2017,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,1.93,149.5,28.53
2017,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,6.99,17.8,7.56
2017,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,11.44,36.6,13.36
2017,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,24.5,70.7,28.01
2017,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,36.35,231.0,45.22
2017,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,75.02,1841.0,81.97
2017,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,6.84,16.5,8.8
2017,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,11.5,37.3,14.32
2017,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,14.63,73.8,20.05
2017,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,36.02,220.9,46.41
2017,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,134.75,1769.2,144.84
2017,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,6.24,17.8,9.68
2017,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,12.13,36.3,17.11
2017,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,19.16,73.0,26.8
2017,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,37.57,194.5,53.04
2017,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,69.83,828.9000000000001,100.97
2017,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.8,16.4,8.82
2017,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,11.86,37.1,13.85
2017,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,17.22,70.9,21.37
2017,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,28.55,214.6,38.35
2017,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,42.36,1411.0,71.74
2017,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.53,16.1,4.14
2017,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,1.74,34.8,7.2
2017,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.45,71.10000000000001,15.92
2017,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,2.27,176.1,10.0
2017,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,8.27,15.7,10.72
2017,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,14.36,36.7,22.3
2017,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,33.24,72.0,41.75
2017,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,60.15,210.0,72.31
2017,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,88.27,966.9000000000001,108.73
2017,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,5.7,16.8,8.89
2017,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,8.61,35.5,14.34
2017,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,12.06,73.8,24.85
2017,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,34.76,214.5,46.46
2017,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,105.56,1010.6,110.43
2017,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,10.38,17.5,11.5
2017,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,16.84,35.5,18.35
2017,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,29.42,70.3,31.99
2017,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,69.15,194.5,73.05
2017,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,76.97,2195.7,84.47
2017,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,4.34,16.2,7.25
2017,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,7.07,35.8,12.94
2017,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,11.2,71.2,21.5
2017,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,17.04,220.7,32.96
2017,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,40.5,1470.3,45.32
2017,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.84,18.2,6.52
2017,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,4.850000000000001,35.1,9.56
2017,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,7.7,67.60000000000001,16.98
2017,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,11.89,159.7,43.34
2017,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,13.12,16.0,14.72
2017,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,19.51,36.1,22.83
2017,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,29.3,71.9,38.41
2017,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,36.53,225.1,48.07
2017,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,23.67,1311.3,25.94
2017,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,4.41,17.6,6.87
2017,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,6.86,35.9,11.7
2017,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,12.88,71.8,21.41
2017,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,27.93,213.0,55.95
2017,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,66.38,1075.1,69.59
2017,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.33,16.2,8.63
2017,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,7.19,35.9,14.8
2017,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,13.06,72.60000000000001,27.95
2017,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,24.21,195.0,53.8
2017,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,40.54,697.6,76.48
2017,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,14.49,17.4,17.09
2017,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,23.56,36.9,32.29
2017,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,31.96,72.8,46.23
2017,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,41.24,181.4,68.25
2017,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,6.94,16.8,13.37
2017,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,9.11,39.3,31.41
2017,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,15.57,74.4,47.2
2017,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,30.58,176.9,89.53
2017,(IT) Italy,(330) Sardegna,(6) >= 500 000 EUR,129.6,742.1,161.65
2017,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,5.48,17.3,9.44
2017,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,10.6,35.9,17.46
2017,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,13.17,70.8,26.53
2017,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,29.08,180.8,46.71
2017,(IT) Italy,(311) Puglia,(6) >= 500 000 EUR,65.37,770.3000000000002,81.26
2018,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.27,16.0,5.49
2018,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.52,36.4,29.37
2018,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.13,73.0,86.97
2018,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,1.19,145.9,209.9
2018,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,5.41,16.5,7.33
2018,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,9.75,36.6,13.35
2018,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,16.7,71.60000000000001,23.71
2018,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,43.75,214.9,65.29
2018,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,70.82000000000001,1541.3,88.58
2018,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.28,17.5,2.67
2018,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.27,37.7,3.57
2018,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,0.99,72.4,8.13
2018,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,1.5,150.6,28.96
2018,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,5.43,17.5,6.99
2018,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,7.72,36.5,9.83
2018,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,11.01,72.0,15.46
2018,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,19.56,227.1,27.77
2018,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,56.99,1960.1,78.87
2018,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.24,16.9,6.33
2018,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.23,39.40000000000001,9.99
2018,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.8,73.9,12.6
2018,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,1.6,160.5,20.39
2018,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,7.17,16.5,9.3
2018,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,13.57,36.1,14.74
2018,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,18.93,71.4,24.06
2018,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,46.52,231.1,53.42
2018,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,80.74,2017.3,81.54
2018,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,7.27,16.7,8.65
2018,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,11.6,37.4,14.81
2018,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,17.21,71.5,21.53
2018,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,30.15,201.0,38.6
2018,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,106.84,1502.5,123.22
2018,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,9.72,16.3,13.05
2018,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,14.9,35.1,19.28
2018,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,23.1,73.8,28.83
2018,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,39.28,194.0,50.6
2018,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,88.48,1024.1,131.61
2018,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.46,16.6,8.65
2018,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,13.34,37.2,14.7
2018,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,16.18,71.7,20.62
2018,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,29.63,202.1,38.14
2018,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,59.99,1599.1,92.31
2018,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.61,16.4,4.18
2018,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,0.77,36.1,5.22
2018,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.19,74.5,7.58
2018,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,1.63,166.6,7.4
2018,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,9.47,15.0,11.23
2018,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,16.79,33.0,23.33
2018,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,28.44,69.10000000000001,39.96
2018,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,54.53,213.9,64.3
2018,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,87.68,1703.3,105.27
2018,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,6.2,17.0,9.52
2018,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,9.23,35.3,15.75
2018,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,18.14,70.8,26.32
2018,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,34.29,216.3,49.41
2018,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,136.96,1014.3,152.69
2018,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,12.08,18.1,13.2
2018,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,15.43,36.6,17.76
2018,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,30.08,69.7,32.42
2018,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,61.0,182.5,67.5
2018,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,82.37,1608.2,106.39
2018,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,4.82,16.1,7.44
2018,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,9.09,35.7,14.32
2018,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,9.96,71.7,22.31
2018,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,14.35,206.9,29.35
2018,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,40.35,1003.1,49.34
2018,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.47,17.9,6.57
2018,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,3.67,34.9,12.71
2018,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,5.100000000000001,66.9,15.41
2018,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,7.36,151.3,39.5
2018,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,12.93,16.6,14.79
2018,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,19.75,36.0,23.64
2018,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,25.74,71.60000000000001,37.93
2018,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,38.19,213.8,50.35
2018,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,63.02,953.8000000000002,74.17
2018,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,5.75,16.9,8.72
2018,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,7.13,36.3,12.93
2018,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,12.69,72.7,21.27
2018,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,20.09,206.7,41.81
2018,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,64.81,1216.5,97.01
2018,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.69,15.5,10.54
2018,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,9.540000000000001,35.6,17.85
2018,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,15.24,73.0,32.94
2018,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,22.1,187.7,54.14
2018,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,23.13,1009.7,91.59
2018,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,15.1,17.9,19.0
2018,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,21.64,36.4,30.18
2018,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,29.8,69.8,45.64
2018,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,39.44,177.0,70.58
2018,(IT) Italy,(312) Basilicata,(6) >= 500 000 EUR,50.87,939.3000000000002,87.98
2018,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,7.31,17.1,18.21
2018,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,14.05,36.6,39.21
2018,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,15.59,76.0,46.67
2018,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,31.76,169.7,89.21000000000001
2018,(IT) Italy,(330) Sardegna,(6) >= 500 000 EUR,110.76,1302.3,143.32
2018,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,5.18,16.9,8.620000000000001
2018,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,8.790000000000001,36.0,15.84
2018,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,11.06,70.3,22.19
2018,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,23.51,182.2,43.36
2019,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.29,17.2,17.68
2019,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.15,35.7,22.08
2019,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.24,77.10000000000001,91.5
2019,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,0.25,144.7,203.06
2019,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,5.48,17.5,7.64
2019,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,9.59,37.3,15.8
2019,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,16.07,71.10000000000001,25.76
2019,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,38.42,208.9,58.64
2019,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,84.96000000000001,1574.8,111.11
2019,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.03,17.9,1.94
2019,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.24,37.5,3.55
2019,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,0.98,72.5,7.89
2019,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,1.44,156.8,29.83
2019,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,5.27,17.5,7.41
2019,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,7.31,35.1,9.21
2019,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,10.45,73.60000000000001,14.97
2019,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,18.72,235.2,27.38
2019,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,62.64,2283.9,84.56
2019,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.24,16.4,7.43
2019,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.11,37.5,8.81
2019,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.55,72.10000000000001,12.45
2019,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,1.7,156.9,19.07
2019,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,7.7,16.8,8.69
2019,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,12.89,35.4,14.31
2019,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,19.55,72.2,24.17
2019,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,45.24,233.4,48.99
2019,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,77.0,1588.6,77.66
2019,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,7.57,17.2,9.040000000000001
2019,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,11.01,37.2,13.63
2019,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,17.38,72.9,21.37
2019,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,32.41,217.0,40.38
2019,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,154.84,1365.2,167.7
2019,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,8.38,16.0,11.52
2019,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,15.48,35.9,20.44
2019,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,22.8,74.3,28.29
2019,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,37.73,192.4,48.86
2019,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,101.2,916.4000000000001,127.0
2019,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.39,16.6,8.44
2019,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,12.33,36.2,14.25
2019,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,15.34,70.7,19.85
2019,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,29.46,210.8,39.21
2019,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,72.05,1561.9,92.37
2019,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.61,16.7,4.06
2019,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,0.73,35.7,5.01
2019,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.13,74.4,7.37
2019,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,1.72,179.0,7.6
2019,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,9.39,16.2,11.63
2019,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,17.96,36.6,24.89
2019,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,32.12,71.10000000000001,43.83
2019,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,53.55,227.3,64.41
2019,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,73.53,1600.9,95.57000000000001
2019,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,5.76,17.2,9.35
2019,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,8.73,35.5,16.18
2019,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,13.82,71.7,23.6
2019,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,29.79,206.7,44.95
2019,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,101.1,1006.3,122.02
2019,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,12.18,17.9,13.33
2019,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,17.86,36.7,19.91
2019,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,29.54,69.5,31.66
2019,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,63.78,186.1,70.43
2019,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,78.73,1657.6,106.23
2019,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,5.32,16.6,8.44
2019,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,8.98,35.2,14.97
2019,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,9.91,72.2,21.76
2019,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,13.02,211.2,26.31
2019,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,48.98,1039.3,60.95
